date     ,state       ,district ,pincode ,demo_age_5_17 ,demo_age_17_ ,total_biometric ,month ,year
10/15/25 ,Maharashtra ,Nagpur   , 441401 ,            3 ,          18 ,             21 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440002 ,            0 ,          47 ,             47 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440012 ,            1 ,           5 ,              6 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440021 ,            0 ,           2 ,              2 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 440024 ,            6 ,          64 ,             70 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441104 ,            1 ,          46 ,             47 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441106 ,            9 ,          75 ,             84 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441109 ,            0 ,           3 ,              3 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          13 ,             13 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441303 ,            1 ,           1 ,              2 ,   10 ,2025
10/16/25 ,Maharashtra ,Nagpur   , 441401 ,            8 ,          66 ,             74 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 440013 ,            6 ,          33 ,             39 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           9 ,              9 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 440018 ,            2 ,          38 ,             40 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 440034 ,            6 ,          52 ,             58 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 440036 ,            0 ,           2 ,              2 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441001 ,            0 ,           4 ,              4 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441103 ,            1 ,          34 ,             35 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,           4 ,              4 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441210 ,            0 ,           3 ,              3 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,          24 ,             24 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441302 ,            0 ,          27 ,             27 ,   10 ,2025
10/26/25 ,Maharashtra ,Nagpur   , 441305 ,            1 ,          15 ,             16 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440001 ,            0 ,           1 ,              1 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440006 ,            1 ,           0 ,              1 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           1 ,              1 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440013 ,            2 ,           8 ,             10 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440014 ,            1 ,           8 ,              9 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           2 ,              2 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 440028 ,            0 ,           1 ,              1 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441002 ,            0 ,          11 ,             11 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441102 ,            2 ,           7 ,              9 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,          40 ,             40 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441106 ,            5 ,          52 ,             57 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441108 ,            0 ,          26 ,             26 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441112 ,            1 ,          14 ,             15 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441204 ,            4 ,           1 ,              5 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441304 ,            0 ,           8 ,              8 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441305 ,            0 ,           3 ,              3 ,   10 ,2025
10/20/25 ,Maharashtra ,Nagpur   , 441404 ,            0 ,           2 ,              2 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440010 ,            1 ,           4 ,              5 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440022 ,            1 ,          10 ,             11 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440023 ,            3 ,          15 ,             18 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440030 ,            0 ,          13 ,             13 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           4 ,              4 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 440037 ,            2 ,           3 ,              5 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441101 ,            1 ,          15 ,             16 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441105 ,            1 ,           6 ,              7 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441106 ,            4 ,          23 ,             27 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441112 ,            2 ,          20 ,             22 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441113 ,            1 ,           4 ,              5 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441123 ,            0 ,           1 ,              1 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441203 ,            1 ,          18 ,             19 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           3 ,              3 ,   10 ,2025
10/19/25 ,Maharashtra ,Nagpur   , 441401 ,            0 ,          19 ,             19 ,   10 ,2025
10/22/25 ,Maharashtra ,Nagpur   , 440023 ,            0 ,           1 ,              1 ,   10 ,2025
10/22/25 ,Maharashtra ,Nagpur   , 441001 ,            0 ,           2 ,              2 ,   10 ,2025
10/22/25 ,Maharashtra ,Nagpur   , 441305 ,            1 ,           0 ,              1 ,   10 ,2025
10/21/25 ,Maharashtra ,Nagpur   , 440034 ,            5 ,           4 ,              9 ,   10 ,2025
10/21/25 ,Maharashtra ,Nagpur   , 440036 ,            1 ,           0 ,              1 ,   10 ,2025
10/21/25 ,Maharashtra ,Nagpur   , 441107 ,            0 ,           7 ,              7 ,   10 ,2025
10/21/25 ,Maharashtra ,Nagpur   , 441203 ,            0 ,           1 ,              1 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           1 ,              1 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440008 ,            1 ,          20 ,             21 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440009 ,            1 ,          14 ,             15 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440013 ,            2 ,          19 ,             21 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440015 ,            0 ,           7 ,              7 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440016 ,            0 ,           6 ,              6 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440018 ,            2 ,          20 ,             22 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440027 ,            0 ,          15 ,             15 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440030 ,            3 ,          11 ,             14 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           4 ,              4 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 440037 ,            0 ,           9 ,              9 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 441001 ,            1 ,           2 ,              3 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 441202 ,            1 ,          13 ,             14 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 441204 ,            1 ,           2 ,              3 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           3 ,              3 ,   10 ,2025
10/27/25 ,Maharashtra ,Nagpur   , 441303 ,            1 ,           7 ,              8 ,   10 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 440001 ,            1 ,           5 ,              6 ,   11 ,2025
11/2/25  ,Maharashtra ,Nagpur   , 441210 ,            1 ,           2 ,              3 ,   11 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440001 ,            1 ,           9 ,             10 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440002 ,            2 ,          42 ,             44 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440003 ,            1 ,           4 ,              5 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           2 ,              2 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440016 ,            1 ,          11 ,             12 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440024 ,            0 ,          36 ,             36 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440029 ,            0 ,           1 ,              1 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           4 ,              4 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 440035 ,            8 ,          27 ,             35 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 441104 ,            1 ,          31 ,             32 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 441111 ,            0 ,          13 ,             13 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           7 ,              7 ,   10 ,2025
10/18/25 ,Maharashtra ,Nagpur   , 441303 ,            1 ,           3 ,              4 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440002 ,            2 ,          37 ,             39 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440006 ,            0 ,           5 ,              5 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440009 ,            3 ,          15 ,             18 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440015 ,            0 ,          11 ,             11 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440024 ,            2 ,          39 ,             41 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440026 ,            5 ,          35 ,             40 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 440037 ,            1 ,           5 ,              6 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 441110 ,            2 ,          21 ,             23 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,           9 ,              9 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 441210 ,            1 ,          11 ,             12 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 441214 ,            0 ,           2 ,              2 ,   10 ,2025
10/17/25 ,Maharashtra ,Nagpur   , 441305 ,            2 ,           7 ,              9 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 440015 ,            1 ,           0 ,              1 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 440022 ,            1 ,           1 ,              2 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 440026 ,            1 ,           0 ,              1 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 440035 ,            1 ,           1 ,              2 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 441002 ,            0 ,           1 ,              1 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,           2 ,              2 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 441302 ,            0 ,           2 ,              2 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 441401 ,            1 ,           1 ,              2 ,   10 ,2025
10/23/25 ,Maharashtra ,Nagpur   , 441502 ,            1 ,           2 ,              3 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440003 ,            1 ,           4 ,              5 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440004 ,            1 ,           4 ,              5 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440009 ,            1 ,          12 ,             13 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440019 ,            2 ,           1 ,              3 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440023 ,            3 ,          35 ,             38 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440025 ,            1 ,          10 ,             11 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 440026 ,            8 ,          43 ,             51 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441101 ,            3 ,          23 ,             26 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,           4 ,              4 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441203 ,            2 ,          28 ,             30 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441210 ,            0 ,           5 ,              5 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441304 ,            1 ,           3 ,              4 ,   10 ,2025
10/24/25 ,Maharashtra ,Nagpur   , 441501 ,            0 ,           6 ,              6 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440006 ,            0 ,           3 ,              3 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           1 ,              1 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440008 ,            2 ,          31 ,             33 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440010 ,            1 ,           5 ,              6 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440012 ,            0 ,           3 ,              3 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440015 ,            1 ,           4 ,              5 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440016 ,            3 ,           2 ,              5 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440024 ,            3 ,          34 ,             37 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440034 ,            3 ,          34 ,             37 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 440035 ,            0 ,          20 ,             20 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,          31 ,             31 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441113 ,            0 ,          18 ,             18 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          14 ,             14 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441202 ,            2 ,          22 ,             24 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441204 ,            1 ,          11 ,             12 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441210 ,            0 ,          11 ,             11 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,          14 ,             14 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441305 ,            1 ,          17 ,             18 ,   10 ,2025
10/25/25 ,Maharashtra ,Nagpur   , 441501 ,            1 ,          22 ,             23 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440001 ,            1 ,           9 ,             10 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440002 ,            2 ,          48 ,             50 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440007 ,            0 ,           4 ,              4 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440008 ,            2 ,          66 ,             68 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440014 ,            4 ,          24 ,             28 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440021 ,            0 ,           1 ,              1 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440024 ,            2 ,          43 ,             45 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440027 ,            2 ,          16 ,             18 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 440033 ,            0 ,           2 ,              2 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441104 ,            0 ,          41 ,             41 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441106 ,            5 ,          37 ,             42 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441201 ,            0 ,          18 ,             18 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441204 ,            0 ,          10 ,             10 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441301 ,            0 ,          12 ,             12 ,   10 ,2025
10/28/25 ,Maharashtra ,Nagpur   , 441304 ,            1 ,           7 ,              8 ,   10 ,2025
10/31/25 ,Maharashtra ,Nagpur   , 440028 ,            0 ,           2 ,              2 ,   10 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440020 ,            1 ,           0 ,              1 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440021 ,            1 ,           0 ,              1 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440028 ,            0 ,           1 ,              1 ,   11 ,2025
11/8/25  ,Maharashtra ,Nagpur   , 440007 ,            0 ,           1 ,              1 ,   11 ,2025
11/9/25  ,Maharashtra ,Nagpur   , 441105 ,            0 ,           1 ,              1 ,   11 ,2025
11/9/25  ,Maharashtra ,Nagpur   , 441304 ,            1 ,           1 ,              2 ,   11 ,2025
11/9/25  ,Maharashtra ,Nagpur   , 441305 ,            0 ,           1 ,              1 ,   11 ,2025
11/9/25  ,Maharashtra ,Nagpur   , 441502 ,            0 ,           1 ,              1 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 440003 ,            0 ,           1 ,              1 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 441404 ,            0 ,           2 ,              2 ,   11 ,2025
11/16/25 ,Maharashtra ,Nagpur   , 441502 ,            0 ,           2 ,              2 ,   11 ,2025
12/1/25  ,Maharashtra ,Nagpur   , 441123 ,            0 ,           1 ,              1 ,   12 ,2025
12/7/25  ,Maharashtra ,Nagpur   , 440006 ,            1 ,           0 ,              1 ,   12 ,2025
12/7/25  ,Maharashtra ,Nagpur   , 440007 ,            1 ,           0 ,              1 ,   12 ,2025
12/7/25  ,Maharashtra ,Nagpur   , 440019 ,            0 ,           1 ,              1 ,   12 ,2025
12/7/25  ,Maharashtra ,Nagpur   , 441502 ,            0 ,           2 ,              2 ,   12 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440003 ,            0 ,           2 ,              2 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440012 ,            1 ,           0 ,              1 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440030 ,            2 ,          17 ,             19 ,   11 ,2025
11/5/25  ,Maharashtra ,Nagpur   , 440035 ,            2 ,          20 ,             22 ,   11 ,2025
