date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_biometric,month,year
9/2/25,Maharashtra,Nagpur,440009,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440010,0,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440015,3,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440016,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440018,4,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440022,1,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440024,2,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440030,1,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,440035,10,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441122,0,2,0,2,9,2025
9/2/25,Maharashtra,Nagpur,441204,3,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441404,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441502,3,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440013,4,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440030,0,2,0,2,9,2025
9/4/25,Maharashtra,Nagpur,440034,9,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,441203,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441302,4,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441305,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440012,0,1,0,1,9,2025
9/7/25,Maharashtra,Nagpur,440013,4,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440023,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440017,3,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,441002,2,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440014,2,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440035,1,2,0,2,9,2025
9/6/25,Maharashtra,Nagpur,441106,2,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440006,3,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,440035,8,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441304,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441305,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441306,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440006,1,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,440025,2,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,440037,0,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441102,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441106,8,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441108,5,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441110,6,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441302,2,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441401,11,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440018,10,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,440026,12,2,0,2,9,2025
9/10/25,Maharashtra,Nagpur,441001,5,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441107,2,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441110,6,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,441112,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441122,4,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440002,3,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440009,6,0,1,1,9,2025
9/12/25,Maharashtra,Nagpur,440012,2,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440025,0,1,0,1,9,2025
9/12/25,Maharashtra,Nagpur,440028,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440035,10,2,0,2,9,2025
9/12/25,Maharashtra,Nagpur,440036,2,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441002,5,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441404,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440003,3,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,440012,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440013,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440017,3,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,440024,3,0,1,1,9,2025
9/11/25,Maharashtra,Nagpur,441102,2,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441103,4,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441105,12,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441110,5,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441203,4,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441214,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441304,2,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440004,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,441002,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,441111,0,1,0,1,9,2025
9/14/25,Maharashtra,Nagpur,441202,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,441302,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440022,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440023,3,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440027,2,1,0,1,9,2025
9/15/25,Maharashtra,Nagpur,440035,3,1,0,1,9,2025
9/15/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441101,3,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441106,5,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441107,3,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441108,5,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441112,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441210,3,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440001,3,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440019,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440029,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440035,6,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441002,5,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441106,3,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441502,1,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,440008,4,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440009,1,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,440027,2,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,440037,1,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,441203,7,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441204,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,440002,3,0,2,2,9,2025
9/17/25,Maharashtra,Nagpur,440022,3,2,0,2,9,2025
9/17/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,440035,5,2,0,2,9,2025
9/17/25,Maharashtra,Nagpur,441107,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441214,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440010,2,3,0,3,9,2025
9/20/25,Maharashtra,Nagpur,440022,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440023,2,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,440034,7,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441107,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441202,2,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441302,1,1,0,1,9,2025
9/20/25,Maharashtra,Nagpur,441306,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441501,5,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440018,4,1,0,1,9,2025
9/19/25,Maharashtra,Nagpur,440037,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441101,3,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441105,4,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441202,3,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441404,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440009,4,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440013,0,2,0,2,9,2025
9/18/25,Maharashtra,Nagpur,440016,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440024,9,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440033,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441104,4,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441109,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441304,0,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,441401,6,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440005,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440009,1,2,0,2,9,2025
9/23/25,Maharashtra,Nagpur,440017,4,4,0,4,9,2025
9/23/25,Maharashtra,Nagpur,440023,2,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441202,9,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441210,4,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441502,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440024,3,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440033,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440035,3,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441105,3,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441107,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441305,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441501,1,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440009,1,1,0,1,9,2025
9/21/25,Maharashtra,Nagpur,440013,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440017,7,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441001,2,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441101,2,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441106,5,1,0,1,9,2025
9/25/25,Maharashtra,Nagpur,441112,2,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441202,5,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441304,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441305,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440002,2,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440024,3,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440025,0,1,0,1,9,2025
9/26/25,Maharashtra,Nagpur,440027,1,2,0,2,9,2025
9/26/25,Maharashtra,Nagpur,440032,0,1,0,1,9,2025
9/26/25,Maharashtra,Nagpur,441002,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441101,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441107,1,1,0,1,9,2025
9/26/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441305,2,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441306,2,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440003,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440014,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440023,10,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440024,5,2,0,2,9,2025
9/24/25,Maharashtra,Nagpur,440025,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441105,5,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441110,3,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441113,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441203,1,1,0,1,9,2025
9/24/25,Maharashtra,Nagpur,441210,5,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441302,1,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441502,0,1,0,1,9,2025
9/29/25,Maharashtra,Nagpur,440026,0,1,0,1,9,2025
9/29/25,Maharashtra,Nagpur,440034,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,441102,1,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440012,1,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440023,1,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440024,2,1,0,1,9,2025
9/27/25,Maharashtra,Nagpur,440026,1,1,0,1,9,2025
9/27/25,Maharashtra,Nagpur,440033,1,0,0,0,9,2025
9/27/25,Maharashtra,Nagpur,440036,0,1,0,1,9,2025
10/26/25,Maharashtra,Nagpur,440015,0,1,0,1,10,2025
10/26/25,Maharashtra,Nagpur,440019,0,1,0,1,10,2025
10/26/25,Maharashtra,Nagpur,440024,1,1,0,1,10,2025
10/26/25,Maharashtra,Nagpur,441102,2,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441203,3,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,440002,2,2,0,2,10,2025
10/13/25,Maharashtra,Nagpur,440003,1,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,440009,1,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,440012,2,1,0,1,10,2025
10/13/25,Maharashtra,Nagpur,440022,2,1,0,1,10,2025
10/13/25,Maharashtra,Nagpur,440035,8,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441001,2,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441102,1,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441103,1,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441302,2,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441303,2,0,0,0,10,2025
10/13/25,Maharashtra,Nagpur,441304,4,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,440030,1,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,440033,1,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,440034,5,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,441002,4,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,441102,1,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,441202,1,0,0,0,10,2025
10/16/25,Maharashtra,Nagpur,441304,2,0,0,0,10,2025
10/15/25,Maharashtra,Nagpur,440030,1,1,0,1,10,2025
10/15/25,Maharashtra,Nagpur,440032,1,0,0,0,10,2025
10/15/25,Maharashtra,Nagpur,441101,1,0,0,0,10,2025
10/15/25,Maharashtra,Nagpur,441102,2,1,0,1,10,2025
10/18/25,Maharashtra,Nagpur,440010,1,2,0,2,10,2025
10/18/25,Maharashtra,Nagpur,440026,7,1,0,1,10,2025
10/18/25,Maharashtra,Nagpur,440027,3,2,0,2,10,2025
10/18/25,Maharashtra,Nagpur,441102,1,0,0,0,10,2025
10/18/25,Maharashtra,Nagpur,441110,1,0,0,0,10,2025
10/18/25,Maharashtra,Nagpur,441112,1,0,0,0,10,2025
10/18/25,Maharashtra,Nagpur,441302,1,0,0,0,10,2025
10/18/25,Maharashtra,Nagpur,441304,3,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,440001,1,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,440032,1,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,440034,5,3,0,3,10,2025
10/17/25,Maharashtra,Nagpur,440035,8,1,0,1,10,2025
10/17/25,Maharashtra,Nagpur,441001,2,1,0,1,10,2025
10/17/25,Maharashtra,Nagpur,441002,5,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441102,3,1,0,1,10,2025
10/17/25,Maharashtra,Nagpur,441104,6,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441105,8,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441111,4,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441122,3,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441201,1,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441304,2,0,0,0,10,2025
10/17/25,Maharashtra,Nagpur,441306,1,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,440002,4,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,440015,3,1,0,1,10,2025
10/19/25,Maharashtra,Nagpur,440026,7,1,0,1,10,2025
10/19/25,Maharashtra,Nagpur,440036,0,1,0,1,10,2025
10/19/25,Maharashtra,Nagpur,441002,4,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,441102,1,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,441107,2,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,441108,3,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,441111,1,2,0,2,10,2025
10/19/25,Maharashtra,Nagpur,441122,2,0,0,0,10,2025
10/19/25,Maharashtra,Nagpur,441302,1,0,0,0,10,2025
10/20/25,Maharashtra,Nagpur,440002,1,1,0,1,10,2025
10/20/25,Maharashtra,Nagpur,440027,3,0,0,0,10,2025
10/20/25,Maharashtra,Nagpur,440037,1,0,0,0,10,2025
10/20/25,Maharashtra,Nagpur,441107,2,0,0,0,10,2025
10/20/25,Maharashtra,Nagpur,441501,2,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440017,2,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440027,2,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440030,1,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440033,1,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440034,1,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,440035,1,0,0,0,10,2025
10/24/25,Maharashtra,Nagpur,441214,1,0,0,0,10,2025
10/21/25,Maharashtra,Nagpur,440018,1,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,440003,1,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,440013,2,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,440022,2,1,0,1,10,2025
10/25/25,Maharashtra,Nagpur,441103,1,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,441106,2,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,441108,2,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,441109,1,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,441203,2,0,0,0,10,2025
10/25/25,Maharashtra,Nagpur,441304,1,0,0,0,10,2025
10/28/25,Maharashtra,Nagpur,440009,0,1,0,1,10,2025
10/28/25,Maharashtra,Nagpur,440018,1,0,0,0,10,2025
10/28/25,Maharashtra,Nagpur,441302,1,0,0,0,10,2025
10/27/25,Maharashtra,Nagpur,440023,2,0,0,0,10,2025
10/27/25,Maharashtra,Nagpur,440032,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,440010,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,440013,3,1,0,1,10,2025
10/29/25,Maharashtra,Nagpur,440017,7,2,0,2,10,2025
10/29/25,Maharashtra,Nagpur,440018,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,440023,3,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,440024,4,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,441001,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,441111,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,441123,1,0,0,0,10,2025
10/29/25,Maharashtra,Nagpur,441501,1,1,0,1,10,2025
10/30/25,Maharashtra,Nagpur,440004,2,0,0,0,10,2025
10/30/25,Maharashtra,Nagpur,440013,5,1,0,1,10,2025
10/30/25,Maharashtra,Nagpur,440018,5,5,0,5,10,2025
10/30/25,Maharashtra,Nagpur,440023,7,0,0,0,10,2025
10/30/25,Maharashtra,Nagpur,440025,2,0,0,0,10,2025
10/30/25,Maharashtra,Nagpur,441112,5,0,0,0,10,2025
10/30/25,Maharashtra,Nagpur,441202,0,1,0,1,10,2025
10/30/25,Maharashtra,Nagpur,441203,4,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,440014,1,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,440015,2,1,0,1,10,2025
10/31/25,Maharashtra,Nagpur,440035,14,0,0,0,10,2025
10/31/25,Maharashtra,Nagpur,441302,1,0,0,0,10,2025
11/2/25,Maharashtra,Nagpur,440007,1,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,440008,12,4,0,4,11,2025
11/2/25,Maharashtra,Nagpur,440014,10,2,0,2,11,2025
11/2/25,Maharashtra,Nagpur,440018,8,2,0,2,11,2025
11/2/25,Maharashtra,Nagpur,440034,18,9,0,9,11,2025
11/2/25,Maharashtra,Nagpur,441107,4,1,0,1,11,2025
11/2/25,Maharashtra,Nagpur,441109,1,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441112,2,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441122,2,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441204,2,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441303,2,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441401,8,0,0,0,11,2025
11/2/25,Maharashtra,Nagpur,441501,8,0,0,0,11,2025
11/1/25,Maharashtra,Nagpur,440023,2,0,0,0,11,2025
11/1/25,Maharashtra,Nagpur,440024,4,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,440013,0,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,440016,1,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,440030,0,2,0,2,11,2025
11/12/25,Maharashtra,Nagpur,440035,7,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,440037,1,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441106,5,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441108,2,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,441110,1,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,441202,2,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441203,5,1,0,1,11,2025
11/12/25,Maharashtra,Nagpur,441204,2,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441404,1,0,0,0,11,2025
11/12/25,Maharashtra,Nagpur,441501,3,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440008,5,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440009,3,1,0,1,11,2025
11/11/25,Maharashtra,Nagpur,440026,6,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,440030,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,441104,1,0,0,0,11,2025
11/11/25,Maharashtra,Nagpur,441106,1,0,1,1,11,2025
11/11/25,Maharashtra,Nagpur,441122,1,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440014,3,1,0,1,11,2025
11/16/25,Maharashtra,Nagpur,440023,3,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440027,2,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,440035,4,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441204,1,0,0,0,11,2025
11/16/25,Maharashtra,Nagpur,441304,1,0,0,0,11,2025
11/17/25,Maharashtra,Nagpur,440009,2,0,0,0,11,2025
11/17/25,Maharashtra,Nagpur,440014,1,1,0,1,11,2025
11/17/25,Maharashtra,Nagpur,440025,1,0,0,0,11,2025
11/17/25,Maharashtra,Nagpur,440034,1,1,0,1,11,2025
11/17/25,Maharashtra,Nagpur,441110,1,0,0,0,11,2025
11/17/25,Maharashtra,Nagpur,441204,2,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,440012,0,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,440018,10,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,440034,16,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,440035,17,4,0,4,11,2025
11/15/25,Maharashtra,Nagpur,441101,1,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441122,3,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441203,13,2,0,2,11,2025
11/15/25,Maharashtra,Nagpur,441210,3,1,0,1,11,2025
11/15/25,Maharashtra,Nagpur,441301,1,0,0,0,11,2025
11/15/25,Maharashtra,Nagpur,441306,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,440001,3,1,0,1,11,2025
11/25/25,Maharashtra,Nagpur,440006,2,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,440017,8,1,0,1,11,2025
11/25/25,Maharashtra,Nagpur,440018,5,1,0,1,11,2025
11/25/25,Maharashtra,Nagpur,440026,13,2,0,2,11,2025
11/25/25,Maharashtra,Nagpur,440030,3,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,440037,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441101,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441110,1,0,0,0,11,2025
11/25/25,Maharashtra,Nagpur,441401,4,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440013,2,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,440018,9,3,0,3,11,2025
11/19/25,Maharashtra,Nagpur,440029,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441103,1,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441202,2,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441210,3,0,0,0,11,2025
11/19/25,Maharashtra,Nagpur,441304,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,440002,1,1,0,1,11,2025
11/3/25,Maharashtra,Nagpur,440003,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,440016,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,440022,0,1,0,1,11,2025
11/3/25,Maharashtra,Nagpur,440030,1,0,0,0,11,2025
11/3/25,Maharashtra,Nagpur,440037,0,1,0,1,11,2025
11/3/25,Maharashtra,Nagpur,441002,1,1,0,1,11,2025
11/3/25,Maharashtra,Nagpur,441105,1,0,0,0,11,2025
11/5/25,Maharashtra,Nagpur,440025,2,0,0,0,11,2025
11/5/25,Maharashtra,Nagpur,440027,3,2,0,2,11,2025
11/5/25,Maharashtra,Nagpur,440032,1,1,0,1,11,2025
11/5/25,Maharashtra,Nagpur,440034,3,0,0,0,11,2025
11/5/25,Maharashtra,Nagpur,441001,2,0,0,0,11,2025
11/6/25,Maharashtra,Nagpur,440018,1,0,1,1,11,2025
11/6/25,Maharashtra,Nagpur,440025,2,0,0,0,11,2025
11/6/25,Maharashtra,Nagpur,440034,4,1,0,1,11,2025
11/6/25,Maharashtra,Nagpur,441103,0,0,1,1,11,2025
