date     ,state       ,district ,pincode ,bio_age_5_17 ,bio_age_17_ ,total_biometric ,month ,year
10/2/25  ,Maharashtra ,Nagpur   , 441204 ,           0 ,          2 ,              2 ,   10 ,2025
9/29/25  ,Maharashtra ,Nagpur   , 441123 ,           0 ,          1 ,              1 ,    9 ,2025
9/21/25  ,Maharashtra ,Nagpur   , 441104 ,           0 ,          3 ,              3 ,    9 ,2025
9/21/25  ,Maharashtra ,Nagpur   , 441107 ,           1 ,          2 ,              3 ,    9 ,2025
9/21/25  ,Maharashtra ,Nagpur   , 441108 ,           0 ,          4 ,              4 ,    9 ,2025
9/21/25  ,Maharashtra ,Nagpur   , 441201 ,           0 ,          1 ,              1 ,    9 ,2025
9/21/25  ,Maharashtra ,Nagpur   , 441401 ,           0 ,          1 ,              1 ,    9 ,2025
9/20/25  ,Maharashtra ,Nagpur   , 440020 ,           0 ,          1 ,              1 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440029 ,           0 ,          1 ,              1 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 441304 ,           0 ,          1 ,              1 ,    9 ,2025
8/10/25  ,Maharashtra ,Nagpur   , 441401 ,           1 ,          0 ,              1 ,    8 ,2025
8/7/25   ,Maharashtra ,Nagpur   , 441123 ,           2 ,          1 ,              3 ,    8 ,2025
6/30/25  ,Maharashtra ,Nagpur   , 441123 ,           0 ,          3 ,              3 ,    6 ,2025
7/2/25   ,Maharashtra ,Nagpur   , 441123 ,           0 ,          6 ,              6 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441001 ,           0 ,          3 ,              3 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441101 ,           0 ,          1 ,              1 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441102 ,           1 ,          7 ,              8 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441107 ,           1 ,          0 ,              1 ,    7 ,2025
7/6/25   ,Maharashtra ,Nagpur   , 441210 ,           0 ,          1 ,              1 ,    7 ,2025
7/5/25   ,Maharashtra ,Nagpur   , 441123 ,           0 ,          2 ,              2 ,    7 ,2025
7/1/25   ,Maharashtra ,Nagpur   , 440028 ,           0 ,          2 ,              2 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 440037 ,           0 ,          6 ,              6 ,    7 ,2025
7/8/25   ,Maharashtra ,Nagpur   , 441112 ,           0 ,          3 ,              3 ,    7 ,2025
7/9/25   ,Maharashtra ,Nagpur   , 440021 ,           1 ,          1 ,              2 ,    7 ,2025
7/9/25   ,Maharashtra ,Nagpur   , 441202 ,           0 ,          2 ,              2 ,    7 ,2025
7/4/25   ,Maharashtra ,Nagpur   , 440020 ,           0 ,          1 ,              1 ,    7 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440013 ,          19 ,         41 ,             60 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440026 ,          29 ,         78 ,            107 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440027 ,          22 ,         44 ,             66 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440035 ,          88 ,         74 ,            162 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 440036 ,           3 ,          3 ,              6 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441104 ,          17 ,         40 ,             57 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441105 ,          11 ,         12 ,             23 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441111 ,           3 ,          7 ,             10 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441123 ,           0 ,          1 ,              1 ,   10 ,2025
10/9/25  ,Maharashtra ,Nagpur   , 441501 ,           4 ,         17 ,             21 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441304 ,           1 ,         13 ,             14 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440004 ,           6 ,         10 ,             16 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440005 ,           2 ,          3 ,              5 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440008 ,          57 ,         76 ,            133 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440014 ,           9 ,         26 ,             35 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440023 ,          10 ,         57 ,             67 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 440035 ,          58 ,         45 ,            103 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441103 ,           7 ,         24 ,             31 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441109 ,           0 ,          3 ,              3 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441110 ,          13 ,         57 ,             70 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441203 ,          18 ,         76 ,             94 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441302 ,           9 ,         46 ,             55 ,   10 ,2025
10/10/25 ,Maharashtra ,Nagpur   , 441502 ,           8 ,         30 ,             38 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440007 ,           1 ,          1 ,              2 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440009 ,          16 ,         43 ,             59 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440013 ,          10 ,         27 ,             37 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440017 ,          13 ,         54 ,             67 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440021 ,           0 ,          1 ,              1 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 440022 ,           9 ,          9 ,             18 ,   10 ,2025
10/11/25 ,Maharashtra ,Nagpur   , 441203 ,           2 ,         14 ,             16 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440001 ,           1 ,          1 ,              2 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440010 ,           0 ,          3 ,              3 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440013 ,          10 ,          8 ,             18 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440014 ,          12 ,         18 ,             30 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440018 ,          12 ,          9 ,             21 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 440024 ,           3 ,          3 ,              6 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 441104 ,           0 ,          3 ,              3 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 441108 ,           0 ,          1 ,              1 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 441401 ,           0 ,          1 ,              1 ,   10 ,2025
10/12/25 ,Maharashtra ,Nagpur   , 441501 ,           0 ,          1 ,              1 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440004 ,           6 ,         11 ,             17 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440008 ,          20 ,         76 ,             96 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440014 ,          11 ,         24 ,             35 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440019 ,           0 ,          5 ,              5 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440026 ,          40 ,         78 ,            118 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440028 ,           0 ,          2 ,              2 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 440030 ,          12 ,         25 ,             37 ,   10 ,2025
10/13/25 ,Maharashtra ,Nagpur   , 441113 ,           3 ,          6 ,              9 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 440005 ,           1 ,          1 ,              2 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441106 ,           7 ,          7 ,             14 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441111 ,           6 ,         17 ,             23 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441113 ,           2 ,         10 ,             12 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441204 ,           0 ,          3 ,              3 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441214 ,           2 ,          5 ,              7 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441301 ,           4 ,         11 ,             15 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441303 ,           0 ,          7 ,              7 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441304 ,           2 ,         20 ,             22 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441306 ,           2 ,         10 ,             12 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441404 ,           0 ,          1 ,              1 ,   10 ,2025
10/14/25 ,Maharashtra ,Nagpur   , 441501 ,           3 ,          6 ,              9 ,   10 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440003 ,           2 ,          6 ,              8 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440004 ,           4 ,          7 ,             11 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440012 ,           1 ,          6 ,              7 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440018 ,          46 ,         44 ,             90 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440019 ,           1 ,          1 ,              2 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440027 ,          15 ,         31 ,             46 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440030 ,           7 ,         14 ,             21 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 440035 ,          82 ,         25 ,            107 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441108 ,          40 ,         46 ,             86 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441109 ,           5 ,          5 ,             10 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441113 ,          14 ,         22 ,             36 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441122 ,          17 ,         11 ,             28 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441202 ,          76 ,         38 ,            114 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441203 ,          26 ,         50 ,             76 ,    9 ,2025
9/30/25  ,Maharashtra ,Nagpur   , 441501 ,          22 ,         23 ,             45 ,    9 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440004 ,           3 ,          7 ,             10 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440007 ,           1 ,          3 ,              4 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440012 ,           4 ,          7 ,             11 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440016 ,           9 ,         16 ,             25 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440018 ,          26 ,         44 ,             70 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440024 ,          32 ,         34 ,             66 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 440025 ,           5 ,          8 ,             13 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441106 ,          81 ,         86 ,            167 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441107 ,          19 ,         39 ,             58 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441111 ,          15 ,         30 ,             45 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441112 ,           3 ,          4 ,              7 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441201 ,           7 ,         37 ,             44 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441202 ,          29 ,         31 ,             60 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441203 ,           8 ,         20 ,             28 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441401 ,          31 ,         63 ,             94 ,   10 ,2025
10/3/25  ,Maharashtra ,Nagpur   , 441501 ,          10 ,         20 ,             30 ,   10 ,2025
10/2/25  ,Maharashtra ,Nagpur   , 440013 ,           1 ,          1 ,              2 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440005 ,           1 ,          0 ,              1 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440007 ,           1 ,          2 ,              3 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440008 ,          66 ,         66 ,            132 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440012 ,           3 ,          7 ,             10 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440019 ,           2 ,          3 ,              5 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440022 ,           9 ,         29 ,             38 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440028 ,           1 ,          0 ,              1 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 440032 ,           6 ,          6 ,             12 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441001 ,           6 ,          6 ,             12 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441108 ,          15 ,         42 ,             57 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441109 ,           0 ,          6 ,              6 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441111 ,          12 ,         22 ,             34 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441202 ,          13 ,         30 ,             43 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441203 ,          32 ,         60 ,             92 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441204 ,           6 ,         31 ,             37 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441304 ,           7 ,         29 ,             36 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441305 ,           5 ,         13 ,             18 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441501 ,           7 ,         27 ,             34 ,   10 ,2025
10/6/25  ,Maharashtra ,Nagpur   , 441502 ,          15 ,          8 ,             23 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440013 ,          27 ,         43 ,             70 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440015 ,           3 ,         10 ,             13 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440016 ,           1 ,          8 ,              9 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440019 ,           1 ,          3 ,              4 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440024 ,          28 ,         31 ,             59 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440035 ,          64 ,         52 ,            116 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 440036 ,           4 ,         10 ,             14 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441001 ,           1 ,          1 ,              2 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441103 ,          11 ,         19 ,             30 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441106 ,          21 ,         31 ,             52 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441108 ,           6 ,         10 ,             16 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441110 ,           5 ,          4 ,              9 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441112 ,           0 ,          2 ,              2 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441214 ,           1 ,         10 ,             11 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441305 ,           3 ,          3 ,              6 ,   10 ,2025
10/4/25  ,Maharashtra ,Nagpur   , 441502 ,          18 ,          1 ,             19 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440010 ,           2 ,          2 ,              4 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440014 ,           5 ,          8 ,             13 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440016 ,           1 ,          1 ,              2 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440022 ,           1 ,          0 ,              1 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440026 ,          13 ,          9 ,             22 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 440028 ,           0 ,          1 ,              1 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 441002 ,           0 ,          2 ,              2 ,   10 ,2025
10/5/25  ,Maharashtra ,Nagpur   , 441102 ,           0 ,          1 ,              1 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 440008 ,          46 ,         70 ,            116 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 440012 ,           8 ,          9 ,             17 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 440015 ,           9 ,          9 ,             18 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 440024 ,          25 ,         41 ,             66 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441001 ,           1 ,          5 ,              6 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441102 ,           6 ,         12 ,             18 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441103 ,           6 ,         23 ,             29 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441104 ,           7 ,         37 ,             44 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441111 ,           4 ,         15 ,             19 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441201 ,          11 ,         47 ,             58 ,   10 ,2025
10/7/25  ,Maharashtra ,Nagpur   , 441303 ,           4 ,          6 ,             10 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440007 ,           1 ,          1 ,              2 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440008 ,          50 ,         81 ,            131 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440009 ,          12 ,         46 ,             58 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440010 ,           4 ,         21 ,             25 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440013 ,          20 ,         34 ,             54 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440017 ,          37 ,         66 ,            103 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440021 ,           0 ,          1 ,              1 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440022 ,          12 ,         31 ,             43 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440034 ,          27 ,         46 ,             73 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440035 ,          80 ,         77 ,            157 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 440037 ,           0 ,          6 ,              6 ,   10 ,2025
10/8/25  ,Maharashtra ,Nagpur   , 441101 ,           6 ,         18 ,             24 ,   10 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440006 ,           7 ,          4 ,             11 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440008 ,          34 ,         49 ,             83 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440009 ,          40 ,         36 ,             76 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440017 ,          69 ,         57 ,            126 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440026 ,          71 ,         60 ,            131 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440027 ,          22 ,         45 ,             67 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440032 ,          15 ,          8 ,             23 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440035 ,          45 ,         40 ,             85 ,    9 ,2025
